,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nwound,propextent_txt,ransomamt
273,2012,2,3,110,10514,0,13,5547,1551,127,4,4,1,4596,1.0,2.0,1,15860.45
274,2012,2,3,110,1182,0,2,7297,5586,127,4,4,7,15,1.0,0.0,1,15860.45
275,2012,2,3,82,8485,2,16,7547,6930,96,4,2,24,1604,0.0,0.0,1,15860.45
276,2012,2,3,81,240,2,12,5470,8285,92,4,2,24,1604,2.0,0.0,1,15860.45
277,2012,2,3,81,240,2,2,7297,1079,92,4,2,24,1604,2.0,0.0,1,15860.45
278,2012,2,3,24,8326,2,19,7297,10933,25,4,2,27,1604,0.0,2.0,1,15860.45
279,2012,2,4,45,4316,2,19,7297,10933,51,4,2,10,2704,0.0,0.0,1,15860.45
280,2012,2,4,45,5919,2,19,7297,10933,51,4,2,10,2704,0.0,0.0,1,15860.45
281,2012,2,4,0,6388,2,12,160,3348,0,2,2,24,1604,0.0,0.0,1,15860.45
282,2012,2,3,0,6416,2,12,160,7616,0,2,2,10,1533,0.0,0.0,1,15860.45
283,2012,2,3,56,4206,0,2,4214,1084,63,0,4,25,1604,3.0,1.0,1,15860.45
284,2012,2,4,81,2236,2,20,5474,5691,92,4,2,3,3551,0.0,0.0,1,15860.45
285,2012,2,4,56,3851,0,9,6638,3056,114,0,4,25,1604,1.0,0.0,2,15860.45
286,2012,2,4,97,7457,0,9,183,1101,53,0,4,25,1604,4.0,0.0,1,15860.45
287,2012,2,5,0,5888,2,12,160,7616,0,2,2,27,1604,10.0,19.0,1,15860.45
288,2012,2,5,86,9469,1,6,2601,11452,100,4,4,7,27,1.0,0.0,1,15860.45
289,2012,2,4,97,1876,2,9,2060,9799,37,0,2,18,1604,2.0,3.0,1,15860.45
290,2012,2,5,0,8155,2,9,150,9799,0,2,2,24,1604,0.0,3.0,2,15860.45
291,2012,2,5,0,6388,2,9,5528,10957,53,2,2,24,1604,0.0,0.0,2,15860.45
292,2012,2,6,81,5932,2,12,5470,9545,92,4,2,24,1604,0.0,1.0,1,15860.45
293,2012,2,5,82,10992,0,9,5695,7996,96,4,2,6,1604,1.0,12.0,2,15860.45
294,2012,2,6,86,2558,2,13,5547,2164,100,4,2,24,1604,0.0,1.0,1,15860.45
295,2012,2,7,81,5691,2,9,5480,115,92,4,2,27,1604,1.0,0.0,1,15860.45
296,2012,2,7,81,5691,2,18,4261,1245,92,4,2,24,1604,0.0,0.0,1,15860.45
297,2012,2,7,81,5691,2,9,5477,1097,92,4,2,24,1604,0.0,0.0,1,15860.45
298,2012,2,7,46,4564,0,12,5133,7574,52,4,4,25,1604,1.0,0.0,1,15860.45
299,2012,2,7,86,2462,1,13,5547,10785,100,4,4,25,1604,1.0,0.0,1,15860.45
300,2012,2,7,45,1073,0,2,7297,2959,51,4,4,25,1604,0.0,0.0,1,15860.45
301,2012,2,7,97,508,2,9,183,6145,53,0,2,10,1604,1.0,0.0,1,15860.45
302,2012,2,7,123,7124,0,9,7507,125,144,4,4,25,1604,2.0,2.0,1,15860.45
303,2012,2,8,97,8390,2,6,3342,7783,114,0,2,27,1604,16.0,23.0,1,15860.45
304,2012,2,8,0,1255,2,13,7297,3806,0,2,2,24,1604,0.0,0.0,1,15860.45
305,2012,2,8,97,2446,0,13,5547,2402,114,4,4,25,1604,2.0,0.0,1,15860.45
306,2012,2,9,45,9788,2,12,3880,10109,51,4,2,24,1604,2.0,2.0,1,15860.45
307,2012,2,9,86,7088,8,9,788,9449,100,4,9,25,1604,0.0,2.0,1,15860.45
308,2012,2,9,81,5932,0,13,5547,2060,92,4,4,25,1604,1.0,0.0,1,15860.45
309,2012,2,9,31,12514,5,12,1994,7405,34,4,4,25,1604,1.0,0.0,1,15860.45
310,2012,2,9,113,2997,0,9,7139,1203,130,4,4,25,1604,5.0,6.0,1,15860.45
311,2012,2,9,0,5743,2,9,5528,10957,53,2,2,24,1604,0.0,0.0,2,15860.45
312,2012,2,9,45,2150,3,13,5547,4439,51,4,5,0,1604,0.0,0.0,1,15860.45
313,2012,2,9,82,6375,6,9,4441,9787,96,4,9,25,1604,1.0,0.0,1,15860.45
314,2012,2,10,0,11929,2,12,160,7616,0,2,2,10,1483,5.0,1.0,1,15860.45
315,2012,2,10,0,11929,2,13,5547,2402,0,2,2,24,1604,1.0,2.0,1,15860.45
316,2012,2,10,81,7628,2,9,4192,9799,92,4,2,27,1604,4.0,2.0,1,15860.45
317,2012,2,10,31,10521,6,17,5547,9909,116,4,4,25,1604,0.0,0.0,1,15860.45
318,2012,2,10,45,9624,0,9,3859,7983,51,4,4,25,1604,0.0,0.0,1,15860.45
319,2012,2,10,0,12514,8,9,5528,9707,53,2,9,25,1604,1.0,0.0,1,15860.45
320,2012,2,10,81,9821,1,14,7297,2581,92,4,4,25,1604,1.0,0.0,1,15860.45
321,2012,2,10,106,596,2,9,5096,5123,123,4,2,27,1855,15.0,100.0,1,15860.45
322,2012,2,10,106,596,2,12,6435,1093,123,4,2,27,1855,15.0,100.0,1,15860.45
323,2012,2,10,45,5462,2,9,1288,10957,51,4,2,24,1604,4.0,2.0,1,15860.45
324,2012,2,10,45,7759,0,4,5934,7783,51,4,4,25,1604,0.0,2.0,1,15860.45
325,2012,2,10,0,2846,6,12,160,7616,0,2,9,25,1604,1.0,0.0,1,15860.45
326,2012,2,11,81,9821,0,2,7297,1957,92,4,4,19,5905,2.0,0.0,1,15860.45
327,2012,2,11,97,8390,0,16,6470,6930,114,0,4,25,1604,1.0,0.0,1,15860.45
328,2012,2,11,0,10699,2,12,160,7616,0,2,2,24,1604,0.0,3.0,1,15860.45
329,2012,2,11,0,628,2,9,150,10957,0,2,2,24,1604,0.0,5.0,2,15860.45
330,2012,2,11,123,1793,1,6,5913,9472,144,4,4,25,1604,1.0,0.0,1,15860.45
331,2012,2,11,81,12514,0,13,5547,10277,92,4,6,9,1604,3.0,0.0,1,15860.45
332,2012,2,11,81,5524,0,13,5547,2402,22,4,4,25,1604,3.0,0.0,1,15860.45
333,2012,2,11,81,5524,0,14,7297,5819,92,4,4,25,1604,4.0,0.0,1,15860.45
334,2012,2,11,0,9218,2,9,150,9828,0,2,2,24,1604,2.0,3.0,1,15860.45
335,2012,2,11,45,12514,2,19,7297,10933,51,4,2,24,5911,0.0,0.0,1,15860.45
336,2012,2,12,0,19,0,12,154,7616,0,2,4,1,784,8.0,3.0,1,15860.45
337,2012,2,12,81,7628,0,9,4192,9799,92,4,4,25,1604,12.0,0.0,1,15860.45
338,2012,2,12,0,7848,8,12,160,7983,0,2,9,25,1604,4.0,1.0,1,15860.45
339,2012,2,12,0,5888,2,9,5528,4337,53,2,2,22,5962,0.0,0.0,1,15860.45
340,2012,2,12,0,5888,1,6,3495,589,0,2,4,25,1604,0.0,1.0,1,15860.45
341,2012,2,13,0,5743,0,9,5528,9707,53,2,4,25,1604,1.0,0.0,1,15860.45
342,2012,2,13,82,3393,2,12,5734,10957,96,4,2,18,1604,2.0,14.0,1,15860.45
343,2012,2,13,97,8392,0,9,183,1097,53,0,2,17,4485,1.0,3.0,1,15860.45
344,2012,2,13,110,1578,2,9,6991,5899,127,4,2,24,1604,0.0,10.0,1,15860.45
345,2012,2,11,24,5439,0,9,5288,8007,25,4,2,6,1604,3.0,11.0,1,15860.45
346,2012,2,14,81,5691,2,13,705,6632,92,4,2,24,2422,1.0,2.0,1,15860.45
347,2012,2,14,81,5691,2,6,4262,7133,92,4,2,24,1604,0.0,0.0,1,15860.45
348,2012,2,14,82,8050,0,13,5547,6235,96,4,4,25,5259,7.0,2.0,1,15860.45
349,2012,2,14,123,8136,3,6,2027,8260,144,4,4,25,1604,0.0,0.0,1,15860.45
350,2012,2,14,123,10924,2,12,7520,8205,144,4,2,24,1604,0.0,0.0,1,15860.45
351,2012,2,13,82,2774,0,12,5734,1813,96,4,4,1,1604,2.0,1.0,1,15860.45
352,2012,2,14,0,1343,0,12,160,7616,0,2,4,25,1604,2.0,0.0,1,15860.45
353,2012,2,14,123,12514,0,13,5547,10313,144,4,6,9,1604,3.0,0.0,1,15860.45
354,2012,2,15,82,12827,2,13,5547,2402,96,4,2,27,1291,1.0,5.0,1,15860.45
355,2012,2,15,123,7124,0,6,2027,7336,144,4,2,17,5926,0.0,3.0,1,15860.45
356,2012,2,15,123,144,2,6,2027,7336,144,4,2,6,1604,0.0,0.0,1,15860.45
357,2012,2,15,123,1793,1,9,7522,10957,144,4,4,1,1604,5.0,0.0,1,15860.45
358,2012,2,15,123,12514,2,9,5102,9328,144,4,2,27,1604,1.0,7.0,1,15860.45
359,2012,2,15,93,12514,8,9,5100,3240,109,4,9,25,1604,1.0,4.0,1,15860.45
360,2012,2,15,82,6479,0,9,5695,10854,96,4,4,25,4172,0.0,0.0,1,15860.45
361,2012,2,16,82,3539,2,16,6017,1878,96,4,2,22,1604,4.0,7.0,1,15860.45
362,2012,2,16,97,8390,0,6,3479,3737,114,0,4,25,4172,0.0,0.0,1,15860.45
363,2012,2,16,97,8390,0,18,2094,6103,114,0,4,25,4172,0.0,0.0,1,15860.45
364,2012,2,16,97,8390,0,6,3479,8942,114,0,4,25,4172,0.0,0.0,1,15860.45
365,2012,2,16,81,8311,2,12,5470,7616,92,4,2,13,4319,2.0,1.0,1,15860.45
366,2012,2,15,81,4703,0,9,4192,9799,92,4,4,25,1604,1.0,0.0,1,15860.45
367,2012,2,16,123,13174,0,9,7507,29,144,4,4,25,4435,0.0,11.0,1,15860.45
368,2012,2,16,81,5691,2,12,5470,1093,92,4,2,23,2586,0.0,0.0,1,15860.45
369,2012,2,17,82,9543,2,13,5547,2402,96,4,2,27,1604,40.0,64.0,1,15860.45
370,2012,2,17,97,8392,2,12,6665,8038,114,0,2,27,1531,0.0,2.0,1,15860.45
371,2012,2,17,97,2017,8,9,183,6145,53,0,9,25,1604,1.0,0.0,1,15860.45
372,2012,2,17,123,3178,0,6,2027,8260,144,4,4,25,1604,0.0,3.0,1,15860.45
373,2012,2,17,56,3940,0,12,4401,7405,63,0,4,25,1604,1.0,1.0,1,15860.45
374,2012,2,18,82,10702,2,12,2200,3056,96,4,2,18,1604,2.0,9.0,1,15860.45
375,2012,2,18,97,8392,2,19,7297,10933,55,0,2,27,5846,0.0,0.0,1,15860.45
376,2012,2,19,48,1253,2,12,3978,1045,55,4,2,27,1604,16.0,21.0,1,15860.45
377,2012,2,19,82,8855,2,16,7547,1821,96,4,2,23,1604,9.0,4.0,2,15860.45
378,2012,2,19,82,8855,0,16,7547,1821,96,4,4,25,1604,2.0,0.0,1,15860.45
379,2012,2,19,48,1594,0,13,5547,10277,55,4,4,25,1604,4.0,0.0,1,15860.45
380,2012,2,18,45,4428,6,2,7297,9216,51,4,4,25,1604,0.0,0.0,1,15860.45
381,2012,2,19,81,11549,2,14,1554,1963,92,4,2,13,2461,0.0,5.0,1,15860.45
382,2012,2,19,97,8390,0,9,183,1101,53,0,2,17,4156,4.0,4.0,1,15860.45
383,2012,2,19,86,6504,2,2,7297,6134,100,4,2,17,5010,2.0,0.0,1,15860.45
384,2012,2,19,123,292,0,6,2027,8260,144,4,4,25,1604,0.0,3.0,1,15860.45
385,2012,2,19,81,4283,1,6,2760,3736,92,4,9,25,1604,1.0,0.0,1,15860.45
386,2012,2,19,81,6705,0,14,7297,2609,92,4,4,25,1604,1.0,0.0,1,15860.45
387,2012,2,19,0,11169,0,12,160,7405,0,2,4,25,1604,2.0,2.0,1,15860.45
388,2012,2,19,0,10981,2,13,5547,2402,0,2,2,24,1604,4.0,0.0,1,15860.45
389,2012,2,20,0,6344,0,12,160,7477,0,2,4,25,1604,1.0,0.0,1,15860.45
390,2012,2,20,103,12514,6,5,185,8028,53,4,4,25,1604,1.0,0.0,1,15860.45
391,2012,2,20,81,7628,2,13,971,6632,92,4,2,24,4650,38.0,0.0,1,15860.45
392,2012,2,20,24,3831,2,9,5288,9799,25,4,2,17,881,3.0,9.0,1,15860.45
393,2012,2,19,0,12798,0,13,5547,2402,0,2,6,9,1604,4.0,0.0,1,15860.45
394,2012,2,21,0,1255,2,12,160,10957,0,2,2,24,1604,0.0,0.0,1,15860.45
395,2012,2,21,123,144,0,6,2027,8260,144,4,4,25,1604,0.0,1.0,1,15860.45
396,2012,2,21,86,1742,0,9,1579,7334,100,4,4,1,14,1.0,0.0,1,15860.45
397,2012,2,21,123,7896,3,6,2027,8260,144,4,4,25,5164,1.0,0.0,1,15860.45
398,2012,2,21,123,11099,3,6,2027,8260,144,4,4,25,1604,0.0,0.0,1,15860.45
399,2012,2,21,123,8508,3,6,2027,8260,144,4,4,25,1604,0.0,0.0,1,15860.45
400,2012,2,21,123,8548,3,6,2027,8260,144,4,4,25,1604,1.0,2.0,1,15860.45
401,2012,2,21,81,605,3,3,4579,9336,92,4,5,0,1604,0.0,0.0,1,15860.45
402,2012,2,21,123,3178,0,6,2027,8260,144,4,4,25,1604,1.0,2.0,1,15860.45
403,2012,2,21,0,10815,0,13,5547,4644,0,2,4,25,1604,1.0,2.0,1,15860.45
404,2012,2,21,45,3747,0,12,3880,3056,51,4,4,25,4602,0.0,0.0,1,15860.45
405,2012,2,21,0,4306,2,9,5528,4851,53,2,2,27,1604,3.0,0.0,2,15860.45
406,2012,2,21,0,7230,2,3,6510,9454,0,2,2,24,1604,2.0,1.0,1,15860.45
407,2012,2,22,97,1290,2,9,2060,9799,37,0,2,24,5726,1.0,0.0,1,15860.45
408,2012,2,22,81,7628,5,3,1323,9336,92,4,4,25,1604,0.0,0.0,1,15860.45
409,2012,2,22,81,7210,0,12,5470,7616,92,4,4,25,1604,2.0,0.0,1,15860.45
410,2012,2,22,81,5932,0,9,5480,1813,92,4,2,24,5220,0.0,0.0,1,15860.45
411,2012,2,23,48,1253,2,13,5547,2402,55,4,2,27,1604,1.0,11.0,1,15860.45
412,2012,2,23,48,1253,0,12,3978,1813,55,4,4,25,1604,6.0,3.0,1,15860.45
413,2012,2,23,48,1253,2,13,5547,2402,55,4,2,24,5906,2.0,9.0,1,15860.45
414,2012,2,23,48,1253,2,13,5547,2402,55,4,2,27,1604,6.0,15.0,1,15860.45
415,2012,2,23,48,1350,2,13,5547,2402,55,4,2,27,1604,7.0,32.0,1,15860.45
416,2012,2,23,48,1292,2,13,5547,2402,55,4,2,27,1604,3.0,5.0,1,15860.45
417,2012,2,23,48,3679,2,13,5547,2402,55,4,2,27,1604,1.0,3.0,1,15860.45
418,2012,2,23,48,12419,2,13,5797,7336,55,4,2,27,1604,0.0,5.0,1,15860.45
419,2012,2,23,48,11547,0,6,3363,6498,55,4,4,25,1604,2.0,3.0,1,15860.45
420,2012,2,23,48,1594,2,13,5547,2402,55,4,2,27,3585,3.0,8.0,1,15860.45
421,2012,2,23,48,5394,2,13,5547,2402,55,4,2,24,3882,3.0,8.0,1,15860.45
422,2012,2,23,48,8652,2,3,7297,8417,55,4,2,27,1604,1.0,60.0,1,15860.45
423,2012,2,23,48,6559,2,12,3978,7983,55,4,2,27,1604,0.0,10.0,1,15860.45
424,2012,2,23,48,6559,2,12,3978,7983,55,4,2,27,1604,0.0,8.0,1,15860.45
425,2012,2,23,48,8483,0,9,3945,1813,55,4,4,25,1604,1.0,0.0,1,15860.45
426,2012,2,23,48,8483,2,4,7297,11636,55,4,2,17,1098,1.0,0.0,1,15860.45
427,2012,2,23,48,1253,2,13,5547,2402,55,4,2,27,1604,1.0,6.0,1,15860.45
428,2012,2,23,48,1253,2,13,5547,2402,55,4,2,24,5909,2.0,10.0,1,15860.45
429,2012,2,23,48,11736,2,13,5547,2402,55,4,2,24,1604,0.0,5.0,1,15860.45
430,2012,2,23,48,1253,2,13,5547,2402,55,4,2,27,1604,2.0,5.0,1,15860.45
431,2012,2,23,48,4999,2,13,5547,2402,55,4,2,27,5988,1.0,5.0,1,15860.45
432,2012,2,23,48,453,2,12,3978,7983,55,4,2,24,5913,1.0,2.0,1,15860.45
433,2012,2,23,82,1274,2,18,7297,1355,96,4,2,27,2076,12.0,36.0,1,15860.45
434,2012,2,23,48,1253,2,12,3978,7983,55,4,2,27,1604,2.0,5.0,1,15860.45
435,2012,2,23,48,7522,2,12,3978,7616,55,4,2,24,1604,0.0,8.0,1,15860.45
436,2012,2,23,48,8483,2,15,826,2857,55,4,2,27,1604,0.0,0.0,1,15860.45
437,2012,2,23,48,8483,2,15,826,2857,55,4,2,27,1604,0.0,0.0,1,15860.45
438,2012,2,23,48,1351,2,13,5547,2402,55,4,2,27,1604,0.0,7.0,1,15860.45
439,2012,2,22,103,538,0,13,5547,2402,120,4,4,25,1604,6.0,4.0,1,15860.45
440,2012,2,23,97,8392,1,6,3452,3483,114,0,4,7,1604,1.0,0.0,1,15860.45
441,2012,2,23,81,5932,0,12,5470,7616,92,4,4,1,2127,4.0,0.0,1,15860.45
442,2012,2,23,81,7628,5,3,36,9336,92,4,5,0,1604,0.0,0.0,1,15860.45
443,2012,2,23,45,3747,6,2,6768,925,51,4,4,7,1604,1.0,0.0,1,15860.45
444,2012,2,23,48,10318,2,13,5547,2005,55,4,2,24,1604,0.0,1.0,1,15860.45
445,2012,2,23,48,10318,2,12,3978,7405,55,4,2,24,1604,0.0,1.0,1,15860.45
446,2012,2,23,48,1594,2,12,3978,7405,55,4,2,24,1604,1.0,0.0,1,15860.45
447,2012,2,23,48,1594,2,12,3978,8205,55,4,2,27,1604,2.0,3.0,1,15860.45
448,2012,2,23,45,7238,2,12,3880,8205,51,4,2,24,4231,1.0,0.0,1,15860.45
449,2012,2,23,48,1253,8,13,5547,2402,55,4,9,25,1604,2.0,9.0,1,15860.45
450,2012,2,24,82,6789,2,12,5734,8205,96,4,2,22,3347,6.0,6.0,1,15860.45
451,2012,2,24,106,845,3,9,6862,883,123,4,9,25,1604,0.0,0.0,2,15860.45
452,2012,2,24,0,6416,2,12,6033,7983,0,2,2,18,2388,1.0,6.0,1,15860.45
453,2012,2,24,81,4499,2,12,5470,8205,92,4,2,24,1604,12.0,0.0,1,15860.45
454,2012,2,24,81,5932,0,14,7297,7124,92,4,4,25,1604,5.0,0.0,1,15860.45
455,2012,2,24,45,5569,2,12,3880,7983,51,4,2,24,1604,0.0,0.0,1,15860.45
456,2012,2,25,0,5665,0,9,5528,10920,53,2,4,25,1604,2.0,0.0,1,15860.45
457,2012,2,25,123,8548,2,6,3483,8356,144,4,2,27,1604,31.0,50.0,1,15860.45
458,2012,2,25,82,5436,2,18,5714,8712,96,4,2,13,1010,0.0,0.0,1,15860.45
459,2012,2,25,81,5691,0,12,5470,7405,92,4,4,25,1604,1.0,1.0,1,15860.45
460,2012,2,25,0,1343,0,12,160,7616,0,2,4,25,1604,1.0,3.0,1,15860.45
461,2012,2,25,45,12123,3,13,5547,2402,51,4,5,0,1604,2.0,0.0,1,15860.45
462,2012,2,25,82,8342,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
463,2012,2,25,82,5135,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
464,2012,2,25,82,10993,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
465,2012,2,25,82,10694,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
466,2012,2,25,82,8891,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
467,2012,2,25,82,6238,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
468,2012,2,25,82,4378,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
469,2012,2,25,82,5961,2,18,5714,8712,96,4,2,24,1009,0.0,0.0,1,15860.45
470,2012,2,25,82,5961,2,18,5714,8712,96,4,2,24,1009,0.0,0.0,1,15860.45
471,2012,2,25,82,11543,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
472,2012,2,25,82,8905,2,18,5714,8712,96,4,2,24,1008,0.0,0.0,1,15860.45
473,2012,2,25,76,3422,2,15,5402,1714,87,4,2,24,1604,0.0,0.0,2,15860.45
474,2012,2,25,39,1036,2,18,7297,10068,44,4,2,23,2011,0.0,0.0,1,15860.45
475,2012,2,27,0,8925,2,13,5547,2402,0,2,2,27,3582,7.0,3.0,1,15860.45
476,2012,2,26,81,11223,2,12,5470,8205,92,4,2,13,3502,3.0,3.0,1,15860.45
477,2012,2,26,81,6881,0,13,5547,2402,92,4,4,25,1604,2.0,1.0,1,15860.45
478,2012,2,26,45,1586,0,12,3880,4403,51,4,4,25,1604,1.0,0.0,1,15860.45
479,2012,2,26,100,2298,0,9,6787,4786,120,4,4,25,1604,0.0,0.0,1,15860.45
480,2012,2,26,81,5591,2,14,7297,1963,92,4,2,27,1604,5.0,38.0,1,15860.45
481,2012,2,26,103,8255,0,11,7297,5768,120,4,4,25,1604,0.0,0.0,1,15860.45
482,2012,2,26,82,9754,2,20,7297,4794,96,4,2,24,1604,0.0,0.0,1,15860.45
483,2012,2,26,45,8083,2,13,5547,8869,51,4,2,13,5516,0.0,3.0,1,15860.45
484,2012,2,27,82,9151,2,13,891,8718,96,4,2,27,1290,6.0,20.0,1,15860.45
485,2012,2,27,0,5384,2,1,4069,672,0,2,2,27,1604,10.0,12.0,1,15860.45
486,2012,2,27,97,8390,2,2,5113,9688,114,0,2,10,1661,10.0,20.0,1,15860.45
487,2012,2,27,76,6107,0,2,5413,7278,87,4,5,12,1204,3.0,7.0,1,15860.45
488,2012,2,27,0,12264,7,9,5528,4686,53,2,1,15,3479,0.0,0.0,1,15860.45
489,2012,2,27,81,7628,3,3,4862,9336,92,4,5,0,1604,0.0,0.0,1,15860.45
490,2012,2,27,81,5409,0,12,5470,8205,92,4,2,24,5537,1.0,1.0,1,15860.45
491,2012,2,27,81,4283,1,6,2849,11613,92,4,4,1,2202,1.0,0.0,1,15860.45
492,2012,2,27,86,10660,2,9,5852,178,100,4,2,10,1604,1.0,3.0,1,15860.45
493,2012,2,27,97,2017,2,9,183,3056,53,0,2,10,1604,14.0,9.0,1,15860.45
494,2012,2,27,0,8935,8,12,160,1813,0,2,9,25,1604,9.0,3.0,1,15860.45
495,2012,2,27,0,8610,2,9,150,9799,0,2,2,24,1604,6.0,16.0,1,15860.45
496,2012,2,27,97,7457,0,9,7074,1813,114,0,2,17,4535,1.0,0.0,1,15860.45
497,2012,2,28,56,7820,0,9,4398,1097,63,0,4,25,1604,2.0,0.0,1,15860.45
498,2012,2,28,23,12973,0,13,5547,2402,24,4,6,9,4271,22.0,14.0,1,15860.45
499,2012,2,28,56,7820,0,12,4401,7405,63,0,2,6,274,2.0,8.0,1,15860.45
500,2012,2,28,45,4695,2,13,5547,2402,51,4,2,6,1604,0.0,2.0,1,15860.45
501,2012,2,28,45,10177,0,12,3880,10043,51,4,4,25,1604,0.0,0.0,1,15860.45
502,2012,2,28,82,4853,0,13,5547,9575,96,4,4,1,2127,18.0,8.0,1,15860.45
503,2012,2,28,81,4703,0,6,5466,5647,92,4,4,25,1604,1.0,0.0,1,15860.45
504,2012,2,28,81,7628,2,3,2365,9336,92,4,2,24,1604,0.0,0.0,1,15860.45
505,2012,2,28,81,9734,0,13,5547,2402,92,4,4,25,5259,4.0,6.0,1,15860.45
506,2012,2,28,81,4140,3,3,2241,9336,92,4,5,0,1604,0.0,0.0,1,15860.45
507,2012,2,28,97,8390,0,9,183,9799,53,0,2,17,4485,2.0,0.0,1,15860.45
508,2012,2,28,24,12514,6,2,1962,7841,25,4,9,25,1604,0.0,0.0,1,15860.45
509,2012,2,29,81,7628,2,2,7297,6195,92,4,2,24,2584,0.0,1.0,1,15860.45
510,2012,2,29,110,1578,2,9,6221,9931,127,4,2,18,1612,0.0,0.0,1,15860.45
511,2012,2,29,123,12514,6,9,5102,1107,144,4,9,25,1604,1.0,0.0,1,15860.45
512,2012,2,29,45,8988,2,19,7297,10933,51,4,2,18,1604,0.0,0.0,1,15860.45
513,2012,2,29,81,7628,3,3,3569,9336,92,4,5,5,4788,0.0,0.0,1,15860.45
514,2012,2,29,81,7628,3,3,3570,9336,92,4,5,5,4798,0.0,0.0,1,15860.45
515,2012,2,29,81,7628,3,3,2078,9336,92,4,5,0,1604,0.0,0.0,1,15860.45
516,2012,2,29,97,4193,0,9,7074,9799,114,0,2,17,1100,15.0,30.0,1,15860.45
517,2012,2,29,0,10046,2,13,5547,9651,0,2,2,10,1661,5.0,0.0,1,15860.45
518,2012,3,1,0,13150,0,9,5528,10920,53,2,4,25,1604,4.0,1.0,1,15860.45
519,2012,3,1,113,12514,2,12,7149,7616,130,4,2,27,1482,0.0,16.0,1,15860.45
520,2012,3,1,0,10918,2,12,160,7616,0,2,2,24,1604,5.0,0.0,1,15860.45
521,2012,2,28,82,9685,0,13,5547,2173,24,4,4,25,1604,2.0,0.0,1,15860.45
522,2012,3,1,81,7628,3,3,6785,9336,92,4,5,5,4788,0.0,0.0,1,15860.45
523,2012,3,1,81,7628,3,3,6824,9336,92,4,5,0,1604,0.0,0.0,1,15860.45
524,2012,3,1,81,12514,0,12,5470,7986,92,4,4,25,1604,4.0,0.0,1,15860.45
525,2012,3,1,81,2236,0,9,4192,9799,92,4,4,25,1604,4.0,0.0,1,15860.45
526,2012,2,29,123,11206,6,9,7507,124,144,4,4,25,1604,1.0,0.0,1,15860.45
527,2012,3,1,123,144,0,9,5528,10896,53,4,4,25,1604,0.0,0.0,1,15860.45
528,2012,3,2,68,12050,6,9,4909,9799,78,4,9,25,1604,1.0,0.0,2,15860.45
529,2012,3,2,82,12189,2,16,4671,6930,96,4,2,22,1604,23.0,20.0,1,15860.45
530,2012,3,2,82,12189,0,9,5695,1821,96,4,4,25,1604,33.0,0.0,1,15860.45
531,2012,3,2,0,6052,2,12,160,7405,0,2,2,27,1604,1.0,7.0,2,15860.45
532,2012,3,2,45,877,0,9,1619,5891,51,4,4,7,1604,1.0,0.0,1,15860.45
533,2012,3,2,93,10799,0,9,5100,1097,109,4,4,25,1604,1.0,3.0,1,15860.45
534,2012,3,3,86,5583,2,2,1596,1058,100,4,2,13,821,2.0,17.0,1,15860.45
535,2012,3,3,82,9746,2,20,7297,4794,96,4,2,24,1604,0.0,0.0,1,15860.45
536,2012,3,3,45,5219,2,13,3877,8893,51,4,2,6,1604,0.0,0.0,1,15860.45
537,2012,3,3,82,2760,1,21,6018,8718,96,4,2,22,2515,2.0,5.0,1,15860.45
538,2012,3,3,97,2207,8,9,5989,7879,114,0,9,25,1604,1.0,0.0,1,15860.45
539,2012,3,3,123,1793,2,9,7522,1435,144,4,2,27,1163,3.0,5.0,1,15860.45
540,2012,3,3,2,11816,2,12,606,1097,2,4,2,27,369,1.0,15.0,1,15860.45
541,2012,3,3,45,1372,3,2,7297,3004,51,4,5,0,1604,0.0,0.0,2,15860.45
542,2012,3,3,45,12514,3,4,5547,9195,51,4,4,25,1604,0.0,1.0,1,15860.45
543,2012,3,3,45,5457,6,13,5547,1392,51,4,4,25,1604,1.0,0.0,1,15860.45
544,2012,3,3,81,7628,0,13,5547,2402,92,4,4,25,1604,2.0,0.0,1,15860.45
545,2012,3,3,81,7628,0,13,5547,2402,92,4,4,25,1604,1.0,0.0,1,15860.45
546,2012,3,3,45,5220,2,13,3877,5245,51,4,2,24,1604,0.0,0.0,1,15860.45
547,2012,3,3,123,8548,2,9,5102,1737,144,4,2,6,4202,1.0,10.0,1,15860.45
548,2012,3,3,123,8548,2,9,5102,1737,144,4,2,6,4202,0.0,10.0,1,15860.45
549,2012,3,4,123,13174,6,9,5102,1101,144,4,4,25,1604,210.0,0.0,1,15860.45
550,2012,3,4,123,13174,2,9,7509,7879,144,4,2,27,1604,22.0,0.0,1,15860.45
551,2012,3,4,123,13174,2,9,5102,7879,144,4,2,27,1604,5.0,0.0,1,15860.45
